"","X","CH","Phase","Slope","R2","RMSE.lm","RMSE.lo","Mass.g","Temp.C","sec","CHvol.mL","Tubevol.mL","Resp.DOY","Type","O2.mg_h","PreSec","PostSec","MO2.Cor","corO2.mg_h","MO2","Ex"
"728",74,3,"M3",-0.000438852563362575,0.970751412485092,0.00877400709879447,0.00631950016351311,0.498,18.739373433584,52824,16.128,1.091,200,"Treat",0.0264169933631482,30848.3571428571,61812,-8.98301850522477e-08,0.0283910694276475,0.0570101795735893,"DF"
"729",75,3,"M4",-0.000344319748873172,0.969016280133378,0.00709159758591722,0.00436771527847813,0.498,18.7614035087719,54104,16.128,1.091,200,"Treat",0.0207265338752699,30848.3571428571,61812,-8.98301850522477e-08,0.022815592576636,0.0458144429249719,"DF"
"730",76,3,"M5",-0.000403065055197039,0.939658404294158,0.011764661889263,0.00603932715272262,0.498,18.7805012531328,55384,16.128,1.091,200,"Treat",0.0242627428366189,30848.3571428571,61812,-8.98301850522477e-08,0.0264667841748519,0.05314615296155,"DF"
"731",77,3,"M6",-0.000260598370568952,0.975480710410324,0.00475879726288517,0.00457818454263815,0.498,18.8016040100251,56664,16.128,1.091,200,"Treat",0.0156868752754204,30848.3571428571,61812,-8.98301850522477e-08,0.0180058992505203,0.036156424197832,"DF"
"732",78,3,"M7",-0.000378342709481307,0.957296986921914,0.00920390637222056,0.00512590322068525,0.498,18.8182706766917,57944,16.128,1.091,200,"Treat",0.022774566402853,30848.3571428571,61812,-8.98301850522477e-08,0.0252085730148197,0.0506196245277504,"DF"
"733",79,3,"M8",-0.00033418912453074,0.879247029198235,0.0142648325695404,0.00608458965958203,0.498,18.8264912280702,59224,16.128,1.091,200,"Treat",0.0201167148646026,30848.3571428571,61812,-8.98301850522477e-08,0.0226657041134362,0.0455134620751732,"DF"
"734",80,4,"M1",-0.000264301725646391,0.881767494677579,0.0111473672961215,0.00487682589872157,0.2854,18.6548370927318,50264,16.128,1.076,200,"Treat",0.0160978146318757,30848.3571428571,61812,1.58883645892752e-07,0.0130129865073813,0.0455956079445735,"DF"
"735",81,4,"M2",-0.000302386295735407,0.964696939980292,0.00666275338520652,0.0037990669580517,0.2854,18.7027819548872,51544,16.128,1.076,200,"Treat",0.0184174300189046,30848.3571428571,61812,1.58883645892752e-07,0.0151292308276675,0.0530106195783724,"DF"
"736",82,4,"M3",-0.000414102561197516,0.973974147794875,0.00779682147261682,0.00563223383512223,0.2854,18.739373433584,52824,16.128,1.076,200,"Treat",0.0252217281307547,30848.3571428571,61812,1.58883645892752e-07,0.0217301578727748,0.076139305791082,"DF"
"737",83,4,"M4",-0.000498816578431339,0.959171148993432,0.0118537922998062,0.00719072745291486,0.2854,18.7614035087719,54104,16.128,1.076,200,"Treat",0.0303814013898544,30848.3571428571,61812,1.58883645892752e-07,0.0266864600651319,0.0935054662408264,"DF"
"738",84,4,"M5",-0.000388822160507187,0.970900699589099,0.00775328565121901,0.00437912358981388,0.2854,18.7805012531328,55384,16.128,1.076,200,"Treat",0.0236819757771249,30848.3571428571,61812,1.58883645892752e-07,0.0197836633856595,0.0693190728299213,"DF"
"739",85,4,"M6",-0.000425693419550827,0.94977989719547,0.011274704224635,0.00519065408781847,0.2854,18.8016040100251,56664,16.128,1.076,200,"Treat",0.0259276920768455,30848.3571428571,61812,1.58883645892752e-07,0.0218260086186374,0.0764751528333477,"DF"
"740",86,4,"M7",-0.000500336028410683,0.964576162302456,0.0110438939534338,0.0056381680432807,0.2854,18.8182706766917,57944,16.128,1.076,200,"Treat",0.0304739464689684,30848.3571428571,61812,1.58883645892752e-07,0.0261688919440176,0.0916919829853455,"DF"
"741",87,4,"M8",-0.00032974074753231,0.906989862560846,0.0121623487767934,0.0061093524311498,0.2854,18.8264912280702,59224,16.128,1.076,200,"Treat",0.0200835065203205,30848.3571428571,61812,1.58883645892752e-07,0.015575080928627,0.0545728133448739,"DF"
"742",88,6,"M1",-0.000301463567705643,0.883641470862753,0.012600181752314,0.0089463052970717,0.368,18.506290726817,50264,16.128,0.768,200,"Treat",0.0179373234493399,30848.3571428571,61812,4.4932195200404e-08,0.0170649359945414,0.0463721086808191,"CUE"
"743",89,6,"M2",-0.000355984430966172,0.904712668092764,0.0133068162755919,0.00977143099476197,0.368,18.5793233082707,51544,16.128,0.768,200,"Treat",0.021181358430032,30848.3571428571,61812,4.4932195200404e-08,0.020251457765377,0.0550311352320027,"CUE"
"744",90,6,"M3",-0.000409700273298484,0.934759516318136,0.0124668232089816,0.00927139039467324,0.368,18.6222305764411,52824,16.128,0.768,200,"Treat",0.0243774940214784,30848.3571428571,61812,4.4932195200404e-08,0.0233900801469669,0.0635600003993666,"CUE"
"745",91,6,"M4",-0.000412764448586315,0.914427314287462,0.014543742589818,0.00916443715930905,0.368,18.6583959899749,54104,16.128,0.768,200,"Treat",0.0245598149024446,30848.3571428571,61812,4.4932195200404e-08,0.0235148878180766,0.063899151679556,"CUE"
"746",92,6,"M5",-0.000473996382098442,0.943983520212214,0.0132993873688012,0.00875583407338935,0.368,18.6845614035088,55384,16.128,0.768,200,"Treat",0.028203163931963,30848.3571428571,61812,4.4932195200404e-08,0.0271007236377384,0.073643270754724,"CUE"
"747",93,6,"M6",-0.000368351253072175,0.928405179425621,0.0117818933034978,0.00925840831829894,0.368,18.7017042606516,56664,16.128,0.768,200,"Treat",0.0219171942387968,30848.3571428571,61812,4.4932195200404e-08,0.0207572407347158,0.0564055454747712,"CUE"
"748",94,6,"M7",-0.000419893147132239,0.95391219519661,0.0106306178497955,0.00812494430792398,0.368,18.7174436090226,57944,16.128,0.768,200,"Treat",0.0249839781688859,30848.3571428571,61812,4.4932195200404e-08,0.0237665114549483,0.0645829115623596,"CUE"
"749",95,6,"M8",-0.000409479852345072,0.941420550703654,0.0117650628547313,0.01008791210335,0.368,18.7259649122807,59224,16.128,0.768,200,"Treat",0.0243643787984136,30848.3571428571,61812,4.4932195200404e-08,0.0230893988746195,0.0627429317245096,"CUE"
"750",96,7,"M1",-0.000181622469025005,0.706924902968232,0.0134695566834019,0.00668164475664521,0.345,18.506290726817,50264,16.128,0.818,200,"Treat",0.0108544125898228,30848.3571428571,61812,-1.70333452387598e-07,0.0141615460680045,0.0410479596174044,"CUE"
"751",97,7,"M2",-0.000282852817115054,0.79054249650149,0.0167697569478712,0.00752605565118839,0.345,18.5793233082707,51544,16.128,0.818,200,"Treat",0.0169043026209373,30848.3571428571,61812,-1.70333452387598e-07,0.0204294629181751,0.0592158345454352,"CUE"
"752",98,7,"M3",-0.000190008908184263,0.944682612909628,0.00529593613372342,0.00478019274919279,0.345,18.6222305764411,52824,16.128,0.818,200,"Treat",0.011355616385161,30848.3571428571,61812,-1.70333452387598e-07,0.015098803501455,0.0437646478303044,"CUE"
"753",99,7,"M4",-0.000263493168486451,0.859832231731808,0.0122537068776138,0.00634883265340952,0.345,18.6583959899749,54104,16.128,0.818,200,"Treat",0.0157473003241568,30848.3571428571,61812,-1.70333452387598e-07,0.019708514259507,0.057126128288426,"CUE"
"754",100,7,"M5",-0.000254192479105995,0.935251678232094,0.00770359806658392,0.0070072186305796,0.345,18.6845614035088,55384,16.128,0.818,200,"Treat",0.0151914576442991,30848.3571428571,61812,-1.70333452387598e-07,0.0193706983987053,0.0561469518803053,"CUE"
"755",101,7,"M6",-0.000239529084627665,0.609370980774664,0.0220892276388704,0.00677148215093098,0.345,18.7017042606516,56664,16.128,0.818,200,"Treat",0.0143151204020539,30848.3571428571,61812,-1.70333452387598e-07,0.0187123879755163,0.0542388057261343,"CUE"
"756",102,7,"M7",-0.000319550056524868,0.929546134630246,0.0101329697308809,0.00571310522628465,0.345,18.7174436090226,57944,16.128,0.818,200,"Treat",0.0190974617581296,30848.3571428571,61812,-1.70333452387598e-07,0.0237127561506481,0.0687326265236177,"CUE"
"757",103,7,"M8",-0.000180317254300511,0.552562664697736,0.0186893215303793,0.00627102378081296,0.345,18.7259649122807,59224,16.128,0.818,200,"Treat",0.010776408259114,30848.3571428571,61812,-1.70333452387598e-07,0.0156097294706887,0.0452455926686629,"CUE"
"758",104,8,"M1",-0.000342173397755556,0.965596592565123,0.00743926480781573,0.00652600194932501,0.385,18.506290726817,50264,16.128,0.949,200,"Treat",0.0205616100792087,30848.3571428571,61812,9.1126558658664e-08,0.0187923293614916,0.0488112450947833,"CUE"
"759",105,8,"M2",-0.000283035040921425,0.906461471796209,0.0104722911101218,0.00672844034478952,0.385,18.5793233082707,51544,16.128,0.949,200,"Treat",0.0170079152510175,30848.3571428571,61812,9.1126558658664e-08,0.0151219925382174,0.0392779026966684,"CUE"
"760",106,8,"M3",-0.000265089977614617,0.958663469883699,0.00634027560803143,0.00526317785747261,0.385,18.6222305764411,52824,16.128,0.949,200,"Treat",0.0159295748628355,30848.3571428571,61812,9.1126558658664e-08,0.0139270101549522,0.0361740523505253,"CUE"
"761",107,8,"M4",-0.000299941823385949,0.922988355116833,0.00997925280634956,0.00650724494594036,0.385,18.6583959899749,54104,16.128,0.949,200,"Treat",0.0180238640974497,30848.3571428571,61812,9.1126558658664e-08,0.0159046573944833,0.0413107984272294,"CUE"
"762",108,8,"M5",-0.000312638522877381,0.952914721681936,0.0080045874105685,0.00476825803693766,0.385,18.6845614035088,55384,16.128,0.949,200,"Treat",0.0187868240059293,30848.3571428571,61812,9.1126558658664e-08,0.0165509753078798,0.0429895462542333,"CUE"
"763",109,8,"M6",-0.000376261720116471,0.984603616676219,0.00541937981590656,0.00519411148797107,0.385,18.7017042606516,56664,16.128,0.949,200,"Treat",0.0226100182758629,30848.3571428571,61812,9.1126558658664e-08,0.0202575275827303,0.0526169547603385,"CUE"
"764",110,8,"M7",-0.000361736822821724,0.957633065516518,0.00876370161787693,0.00643276164469108,0.385,18.7174436090226,57944,16.128,0.949,200,"Treat",0.0217371997675448,30848.3571428571,61812,9.1126558658664e-08,0.0192680670793292,0.050046927478777,"CUE"
"765",1,1,"M1",-0.000135627670850041,0.87810338584929,0.00582039163339231,0.00562004326610023,0.3071,18.1511027568922,37161,16.128,1.011,203,"SMR",0.00821833701473092,30428,59578,-4.15204080466166e-08,0.00849789392210879,0.0276714227356196,"DF"
"766",2,1,"M2",-0.000179125449658764,0.917910829527085,0.00616993926471686,0.00524989703340362,0.3071,18.2258145363409,38441,16.128,1.011,203,"SMR",0.0108540779620009,30428,59578,-4.15204080466166e-08,0.0111867809916784,0.0364271605069306,"DF"
"767",3,1,"M3",-9.72470384597246e-05,0.836709058266474,0.00494824397421727,0.0046950611225547,0.3071,18.2929323308271,39721,16.128,1.011,203,"SMR",0.00589266873594086,30428,59578,-4.15204080466166e-08,0.00627851788791807,0.0204445388730644,"DF"
"768",4,1,"M4",-9.69954480661208e-05,0.808079482521238,0.00544459932830313,0.00507024618241334,0.3071,18.3507518796992,41001,16.128,1.011,203,"SMR",0.0058774236562949,30428,59578,-4.15204080466166e-08,0.00631641893057177,0.0205679548374203,"DF"
"769",5,1,"M5",-0.000100567116434231,0.806996434328761,0.00566478934862895,0.00515422115217713,0.3071,18.4064411027569,42281,16.128,1.011,203,"SMR",0.00609384832959359,30428,59578,-4.15204080466166e-08,0.00658598972617014,0.0214457496781835,"DF"
"770",6,1,"M6",-0.000101001236338573,0.852728288488711,0.00483461539148412,0.00448162880491389,0.3071,18.4562656641604,43561,16.128,1.011,203,"SMR",0.00612015375573802,30428,59578,-4.15204080466166e-08,0.00666544127461424,0.0217044652380796,"DF"
"771",7,1,"M7",-0.00010827942223164,0.825896466247286,0.00572621733644049,0.00539331373183971,0.3071,18.5041604010025,44841,16.128,1.011,203,"SMR",0.00656117426541869,30428,59578,-4.15204080466166e-08,0.00715960790659458,0.0233136043848733,"DF"
"772",8,1,"M8",-0.000145659569257314,0.904061322318804,0.00546534836466185,0.00491235911590874,0.3071,18.5480200501253,46121,16.128,1.011,203,"SMR",0.00882621829361585,30428,59578,-4.15204080466166e-08,0.0094777980570914,0.03086225352358,"DF"
"773",9,2,"M1",-0.000127687762670452,0.893654019360995,0.00507348078287186,0.00481160741334989,0.3291,18.1511027568922,37161,16.128,0.812,203,"SMR",0.00763563116499341,30428,59578,6.27800120868651e-10,0.0076314041867796,0.0231887091667566,"DF"
"774",10,2,"M2",-0.000110344445701446,0.900398904904844,0.0042271334993523,0.00417002732648063,0.3291,18.2258145363409,38441,16.128,0.812,203,"SMR",0.00659851399116771,30428,59578,6.27800120868651e-10,0.00659348342879919,0.0200348934329966,"DF"
"775",11,2,"M3",-0.00015680983733516,0.939151611190078,0.0045973852761926,0.00426952311266138,0.3291,18.2929323308271,39721,16.128,0.812,203,"SMR",0.00937710909716617,30428,59578,6.27800120868651e-10,0.00937127495064294,0.0284754632350135,"DF"
"776",12,2,"M4",-0.000147007109700187,0.926480743204037,0.00476981574977339,0.00429980474437931,0.3291,18.3507518796992,41001,16.128,0.812,203,"SMR",0.00879091343466783,30428,59578,6.27800120868651e-10,0.00878427570398988,0.0266918131388328,"DF"
"777",13,2,"M5",-0.000126531256260883,0.915514760162288,0.00442727474525884,0.004087634639597,0.3291,18.4064411027569,42281,16.128,0.812,203,"SMR",0.00756647296064602,30428,59578,6.27800120868651e-10,0.00755903164581337,0.0229687986806848,"DF"
"778",14,2,"M6",-0.000162716042056815,0.952507984310149,0.00418492105115564,0.00406111991381418,0.3291,18.4562656641604,43561,16.128,0.812,203,"SMR",0.00973029565080558,30428,59578,6.27800120868651e-10,0.00972205075181821,0.0295413271097484,"DF"
"779",15,2,"M7",-0.000160236114745975,0.930047082721436,0.00506164593453626,0.00417256760204644,0.3291,18.5041604010025,44841,16.128,0.812,203,"SMR",0.00958199788236211,30428,59578,6.27800120868651e-10,0.00957294939922003,0.0290882692167123,"DF"
"780",16,2,"M8",-0.000120623358550904,0.903715256463562,0.00453497875755686,0.00441325537155883,0.3291,18.5480200501253,46121,16.128,0.812,203,"SMR",0.00721318516759154,30428,59578,6.27800120868651e-10,0.00720333310029475,0.0218879766037519,"DF"
"781",17,3,"M1",-0.000225207934736291,0.948988165697835,0.00601408647547348,0.0046984163737874,0.5523,18.1511027568922,37161,16.128,1.091,203,"SMR",0.0135125031091296,30428,59578,5.20168743247028e-08,0.0131622734943014,0.0238317463231964,"DF"
"782",18,3,"M2",-0.000210592991899886,0.917173695620942,0.00728925544595025,0.00475435761516038,0.5523,18.2258145363409,38441,16.128,1.091,203,"SMR",0.0126356047851522,30428,59578,5.20168743247028e-08,0.0122187935711883,0.0221234719739061,"DF"
"783",19,3,"M3",-0.000334255569440809,0.947129583815446,0.0090962256315317,0.00474983424434008,0.5523,18.2929323308271,39721,16.128,1.091,203,"SMR",0.0200553742771169,30428,59578,5.20168743247028e-08,0.0195719814640174,0.0354372287959758,"DF"
"784",20,3,"M4",-0.000440395405826365,0.94575703632631,0.0121480229289665,0.0053345046506514,0.5523,18.3507518796992,41001,16.128,1.091,203,"SMR",0.0264237771970306,30428,59578,5.20168743247028e-08,0.0258738027847955,0.0468473706043736,"DF"
"785",21,3,"M5",-0.000326112524437048,0.919913480406066,0.0110829303948952,0.0051292106547908,0.5523,18.4064411027569,42281,16.128,1.091,203,"SMR",0.0195667905997258,30428,59578,5.20168743247028e-08,0.0189502345883551,0.034311487576236,"DF"
"786",22,3,"M6",-0.000373022973159413,0.953185115487243,0.00952181721162549,0.00609508736911193,0.5523,18.4562656641604,43561,16.128,1.091,203,"SMR",0.0223814231523216,30428,59578,5.20168743247028e-08,0.0216982855418152,0.0392871365957183,"DF"
"787",23,3,"M7",-0.000262290865660773,0.885030931637675,0.0108886830499749,0.00453839626483414,0.5523,18.5041604010025,44841,16.128,1.091,203,"SMR",0.0157374834145502,30428,59578,5.20168743247028e-08,0.0149877642049083,0.0271369983793378,"DF"
"788",24,3,"M8",-0.000359296993054429,0.863603856276031,0.0164466803121004,0.00513032738201001,0.5523,18.5480200501253,46121,16.128,1.091,203,"SMR",0.0215578626989049,30428,59578,5.20168743247028e-08,0.0207415618901274,0.0375548830167072,"DF"
"789",25,4,"M1",-0.000218348488929521,0.973617768408053,0.00413992637912925,0.00365664561590657,0.3164,18.1511027568922,37161,16.128,1.076,203,"SMR",0.0132745749899262,30428,59578,-3.81298367600591e-08,0.0135313031808317,0.0427664449457386,"DF"
"790",26,4,"M2",-0.000189286199717146,0.964015286496237,0.00421227702275226,0.00383985715876195,0.3164,18.2258145363409,38441,16.128,1.076,203,"SMR",0.0115077226548358,30428,59578,-3.81298367600591e-08,0.0118132570367942,0.0373364634538375,"DF"
"791",27,4,"M3",-8.4730322048995e-05,0.853191099925078,0.00404830103922565,0.00395144287155183,0.3164,18.2929323308271,39721,16.128,1.076,203,"SMR",0.00515121043188459,30428,59578,-3.81298367600591e-08,0.00550555100489582,0.0174006036817188,"DF"
"792",28,4,"M4",-0.000206092279663661,0.917853442546817,0.00710150905707438,0.00405997329074016,0.3164,18.3507518796992,41001,16.128,1.076,203,"SMR",0.0125294543353729,30428,59578,-3.81298367600591e-08,0.012932601099437,0.0408742133357682,"DF"
"793",29,4,"M5",-0.000251231388865393,0.972714323459014,0.00484651449131771,0.00397233239041197,0.3164,18.4064411027569,42281,16.128,1.076,203,"SMR",0.0152737027293715,30428,59578,-3.81298367600591e-08,0.0157256556844885,0.0497018194832128,"DF"
"794",30,4,"M6",-0.00027360006173341,0.976432860724996,0.00489586394739861,0.0044168311166235,0.3164,18.4562656641604,43561,16.128,1.076,203,"SMR",0.0166336142491049,30428,59578,-3.81298367600591e-08,0.0171343733952747,0.0541541510596547,"DF"
"795",31,4,"M7",-0.000279914398970562,0.965660009106898,0.00607986747286342,0.00440449713432977,0.3164,18.5041604010025,44841,16.128,1.076,203,"SMR",0.017017496654599,30428,59578,-3.81298367600591e-08,0.0175670619918217,0.0555216877111937,"DF"
"796",32,4,"M8",-0.000236820342693971,0.908856149915119,0.00863805617024315,0.00422592745301996,0.3164,18.5480200501253,46121,16.128,1.076,203,"SMR",0.0143975779894033,30428,59578,-3.81298367600591e-08,0.0149959495176789,0.0473955420912735,"DF"
"797",33,6,"M1",-0.000222558073810067,0.899378227545246,0.00857430759398004,0.00820414389934024,0.4268,18.0811027568922,37161,16.128,0.768,203,"SMR",0.0131952723450939,30428,59578,-5.52533643078368e-08,0.0135672932469786,0.0317884096695843,"CUE"
"798",34,6,"M2",-0.000270217416325865,0.849630898848571,0.0130935797760176,0.00926163219125044,0.4268,18.1564661654135,38441,16.128,0.768,203,"SMR",0.0160209528226341,30428,59578,-5.52533643078368e-08,0.0164636980308328,0.0385747376542475,"CUE"
"799",35,6,"M3",-0.000215204345032662,0.915288359716911,0.00754092324289042,0.00723650201058848,0.4268,18.221679197995,39721,16.128,0.768,203,"SMR",0.0127592762371629,30428,59578,-5.52533643078368e-08,0.0132727457516757,0.0310982796431013,"CUE"
"800",36,6,"M4",-0.000332860266805812,0.934724481018135,0.0101315577371393,0.0082159392859996,0.4268,18.2808521303258,41001,16.128,0.768,203,"SMR",0.0197349923018818,30428,59578,-5.52533643078368e-08,0.0203191861227085,0.0476082149079394,"CUE"
"801",37,6,"M5",-0.000317600792046712,0.882420768909144,0.0133533407907306,0.0102504909350271,0.4268,18.3365664160401,42281,16.128,0.768,203,"SMR",0.0188302714717525,30428,59578,-5.52533643078368e-08,0.0194851895988933,0.0456541462017182,"CUE"
"802",38,6,"M6",-0.000250209992831961,0.88875073421463,0.0101963362642233,0.00884542733140261,0.4268,18.3850877192982,43561,16.128,0.768,203,"SMR",0.0148347302902133,30428,59578,-5.52533643078368e-08,0.0155603727236681,0.0364582303741051,"CUE"
"803",39,6,"M7",-0.000354372778190838,0.923370291336435,0.0117584993786242,0.00859034002845417,0.4268,18.4359649122807,44841,16.128,0.768,203,"SMR",0.02101045017089,30428,59578,-5.52533643078368e-08,0.0218068169106589,0.0510937603342522,"CUE"
"804",40,6,"M8",-0.000318051056976982,0.790044503204475,0.0188849395336509,0.0088908253039729,0.4268,18.477343358396,46121,16.128,0.768,203,"SMR",0.0188569672832351,30428,59578,-5.52533643078368e-08,0.019724058329318,0.0462138198906233,"CUE"
"805",41,7,"M1",-0.000283919355772878,0.972722112712036,0.00547629557491632,0.00502392032835701,0.3302,18.0811027568922,37161,16.128,0.818,203,"SMR",0.0169831700339436,30428,59578,-6.68867954612717e-09,0.0170282049133276,0.0515693667877881,"CUE"
"806",42,7,"M2",-0.000256602120407985,0.968556748614371,0.00532527865127412,0.00523415810301876,0.3302,18.1564661654135,38441,16.128,0.818,203,"SMR",0.01534913824419,30428,59578,-6.68867954612717e-09,0.0154027346333931,0.046646682717726,"CUE"
"807",43,7,"M3",-0.000272855298501808,0.972771889666902,0.00525795112817745,0.00504392802920299,0.3302,18.221679197995,39721,16.128,0.818,203,"SMR",0.0163213526478468,30428,59578,-6.68867954612717e-09,0.016383510546869,0.0496169307900333,"CUE"
"808",44,7,"M4",-0.000281016244187731,0.966342494755157,0.00604070678766138,0.00579973701151716,0.3302,18.2808521303258,41001,16.128,0.818,203,"SMR",0.0168095149566282,30428,59578,-6.68867954612717e-09,0.0168802343654694,0.0511212427785264,"CUE"
"809",45,7,"M5",-0.000255534124134127,0.954921547086786,0.00639485155768315,0.00615837416258619,0.3302,18.3365664160401,42281,16.128,0.818,203,"SMR",0.0152852540392362,30428,59578,-6.68867954612717e-09,0.0153645349578965,0.0465309962383297,"CUE"
"810",46,7,"M6",-0.000246726987541978,0.968354767770517,0.00513729447704079,0.00479333996880726,0.3302,18.3850877192982,43561,16.128,0.818,203,"SMR",0.01475843860656,30428,59578,-6.68867954612717e-09,0.0148462810350393,0.0449614810267695,"CUE"
"811",47,7,"M7",-0.000283442999267034,0.973823217611413,0.00535259904833538,0.00482450961297991,0.3302,18.4359649122807,44841,16.128,0.818,203,"SMR",0.0169546758739962,30428,59578,-6.68867954612717e-09,0.0170510798122946,0.0516386426780575,"CUE"
"812",48,7,"M8",-0.000277694434654255,0.960998916012582,0.00644354661554236,0.00614132885132126,0.3302,18.477343358396,46121,16.128,0.818,203,"SMR",0.0166108146743814,30428,59578,-6.68867954612717e-09,0.0167157801224988,0.0506231984327644,"CUE"
"813",49,8,"M1",-0.000207485403479256,0.618067181183568,0.0187864233823454,0.0183430886913434,0.2817,18.0811027568922,37161,16.128,0.949,203,"SMR",0.0125452065493985,30428,59578,-4.85405159097174e-10,0.0125484747823347,0.0445455263838648,"CUE"
"814",50,8,"M2",-0.000202286566273606,0.581731913053141,0.0197566757204085,0.0183258363974542,0.2817,18.1564661654135,38441,16.128,0.949,203,"SMR",0.0122308688395263,30428,59578,-4.85405159097174e-10,0.0122347583910662,0.0434318721727589,"CUE"
"815",51,8,"M3",-0.000212943289912413,0.640400508313508,0.0183792831608735,0.0181348553110082,0.2817,18.221679197995,39721,16.128,0.949,203,"SMR",0.0128752071734374,30428,59578,-4.85405159097174e-10,0.0128797180435809,0.0457213988057541,"CUE"
"816",52,8,"M4",-0.000235602624809783,0.603741261179583,0.0219849271511797,0.0205629434996774,0.2817,18.2808521303258,41001,16.128,0.949,203,"SMR",0.0142452603520839,30428,59578,-4.85405159097174e-10,0.014250392540831,0.0505871229706462,"CUE"
"817",53,8,"M5",-0.000199472569394651,0.592902675030073,0.0190380082174465,0.0183974307868338,0.2817,18.3365664160401,42281,16.128,0.949,203,"SMR",0.0120607259211143,30428,59578,-4.85405159097174e-10,0.0120664794284651,0.0428345027634544,"CUE"
"818",54,8,"M6",-0.000210869392410844,0.641600236510864,0.0181529016568594,0.0175195549683194,0.2817,18.3850877192982,43561,16.128,0.949,203,"SMR",0.0127498129428883,30428,59578,-4.85405159097174e-10,0.0127561877688427,0.0452828816785328,"CUE"
"819",55,8,"M7",-0.000228329214271719,0.714638111280855,0.0166187092456525,0.0157023231684396,0.2817,18.4359649122807,44841,16.128,0.949,203,"SMR",0.0138054875488481,30428,59578,-4.85405159097174e-10,0.0138124836934062,0.049032600970558,"CUE"
"820",56,8,"M8",-0.000237709125195656,0.693986499411361,0.0181811581667634,0.0172658878192939,0.2817,18.477343358396,46121,16.128,0.949,203,"SMR",0.014372625853435,30428,59578,-4.85405159097174e-10,0.0143802433165967,0.0510480770912201,"CUE"
"821",57,1,"M1",-0.000117952748566949,0.874108824566524,0.00515589264511225,0.00482812987447672,0.3071,18.5303759398496,47572,16.128,1.011,203,"Treat",0.00714732792697451,30428,59578,-4.15204080466166e-08,0.00785915380252571,0.0255915135217379,"DF"
"822",58,1,"M2",-0.000139473719692848,0.91156875370917,0.00500358693537977,0.00467303575161541,0.3071,18.5831829573935,48852,16.128,1.011,203,"Treat",0.00845138772899297,30428,59578,-4.15204080466166e-08,0.00921635972684384,0.0300109401720737,"DF"
"823",59,1,"M3",-0.000145036020937321,0.919135637333043,0.00495502176501002,0.00457811778603218,0.3071,18.6281203007519,50132,16.128,1.011,203,"Treat",0.00878843448293362,30428,59578,-4.15204080466166e-08,0.00960655260308415,0.0312815128723027,"DF"
"824",60,1,"M4",-0.000148019162151207,0.907374751130483,0.00544716084064104,0.00523240757145031,0.3071,18.6627067669173,51412,16.128,1.011,203,"Treat",0.00896919744748643,30428,59578,-4.15204080466166e-08,0.00984046168993663,0.032043183620764,"DF"
"825",61,1,"M5",-0.000150118623859214,0.927589439715159,0.00483101670639814,0.0045183398476084,0.3071,18.6902255639098,52692,16.128,1.011,203,"Treat",0.00909641399376927,30428,59578,-4.15204080466166e-08,0.0100208243585191,0.0326304928639503,"DF"
"826",62,1,"M6",-0.000149438961511284,0.931556435477564,0.004665588953457,0.004588223356172,0.3071,18.7186967418546,53972,16.128,1.011,203,"Treat",0.00905522996254239,30428,59578,-4.15204080466166e-08,0.0100327864495919,0.0326694446421098,"DF"
"827",63,1,"M7",-0.00021698158177221,0.955839970389549,0.00537187457168093,0.00508047042347602,0.3071,18.7458395989975,55252,16.128,1.011,203,"Treat",0.013147964230434,30428,59578,-4.15204080466166e-08,0.0141786668397832,0.0461695436007267,"DF"
"828",64,1,"M8",-0.000184730827037209,0.936508412537399,0.00554016289964961,0.00538975043609625,0.3071,18.7694235588972,56532,16.128,1.011,203,"Treat",0.0111937349073873,30428,59578,-4.15204080466166e-08,0.0122775836390362,0.0399791066070864,"DF"
"829",65,2,"M1",-0.000142076860278995,0.918996006416305,0.00485848272735881,0.00427000265705256,0.3291,18.5303759398496,47572,16.128,0.812,203,"Treat",0.0084960882662701,30428,59578,6.27800120868651e-10,0.00848532526099792,0.0257834252841019,"DF"
"830",66,2,"M2",-0.000137687665048956,0.925388998336137,0.00450313755172589,0.00429909992985794,0.3291,18.5831829573935,48852,16.128,0.812,203,"Treat",0.00823361772730214,30428,59578,6.27800120868651e-10,0.00822205113787526,0.0249834431415231,"DF"
"831",67,2,"M3",-0.000167851485840629,0.931095024974923,0.00525937800091623,0.00442257684206636,0.3291,18.6281203007519,50132,16.128,0.812,203,"Treat",0.0100373912861404,30428,59578,6.27800120868651e-10,0.0100250211125588,0.0304619298467299,"DF"
"832",68,2,"M4",-0.000145846036448784,0.918557603040627,0.00500204523878394,0.00454852304265197,0.3291,18.6627067669173,51412,16.128,0.812,203,"Treat",0.00872148213664958,30428,59578,6.27800120868651e-10,0.00870830837891328,0.0264609795773725,"DF"
"833",69,2,"M5",-0.000142645761773192,0.923037712530742,0.00474426612400341,0.00463620512944591,0.3291,18.6902255639098,52692,16.128,0.812,203,"Treat",0.00853010814325796,30428,59578,6.27800120868651e-10,0.00851613080136694,0.0258770306939135,"DF"
"834",70,2,"M6",-0.000159572248799283,0.925669972995349,0.00520825610134094,0.00432299936917644,0.3291,18.7186967418546,53972,16.128,0.812,203,"Treat",0.00954229920328804,30428,59578,6.27800120868651e-10,0.0095275182772423,0.0289502226595026,"DF"
